x	y	divider_dec	real_dec	divider_bin	real_bin	error
2.0999999999999988	1.1700000000000002	1.794871794871793	1.7948717948717936	+1.1100101101111100101101111100101101111100101101110100	+1.1100101101111100101101111100101101111100101101110111	2
2.1099999999999985	1.1700000000000002	1.8034188034188015	1.803418803418802	+1.1100110110101100110110101100110110101100110110100100	+1.1100110110101100110110101100110110101100110110100110	2
2.1199999999999983	1.1700000000000002	1.8119658119658097	1.8119658119658104	+1.1100111111011100111111011100111111011100111111010011	+1.1100111111011100111111011100111111011100111111010110	3
2.129999999999998	1.1700000000000002	1.8205128205128178	1.8205128205128187	+1.1101001000001101001000001101001000001101001000000001	+1.1101001000001101001000001101001000001101001000000101	3
2.139999999999998	1.1700000000000002	1.8290598290598263	1.829059829059827	+1.1101010000111101010000111101010000111101010000110001	+1.1101010000111101010000111101010000111101010000110100	3
2.1499999999999977	1.1700000000000002	1.8376068376068346	1.8376068376068353	+1.1101011001101101011001101101011001101101011001100000	+1.1101011001101101011001101101011001101101011001100011	2
2.1599999999999975	1.1700000000000002	1.8461538461538431	1.8461538461538438	+1.1101100010011101100010011101100010011101100010010000	+1.1101100010011101100010011101100010011101100010010011	2
2.1699999999999973	1.1700000000000002	1.8547008547008514	1.854700854700852	+1.1101101011001101101011001101101011001101101010111111	+1.1101101011001101101011001101101011001101101011000010	7
2.179999999999997	1.1700000000000002	1.8632478632478597	1.8632478632478604	+1.1101110011111101110011111101110011111101110011101110	+1.1101110011111101110011111101110011111101110011110001	5
2.189999999999997	1.1700000000000002	1.871794871794868	1.871794871794869	+1.1101111100101101111100101101111100101101111100011101	+1.1101111100101101111100101101111100101101111100100001	6
2.1999999999999966	1.1700000000000002	1.8803418803418765	1.8803418803418772	+1.1110000101011110000101011110000101011110000101001101	+1.1110000101011110000101011110000101011110000101010000	5
2.2099999999999964	1.1700000000000002	1.8888888888888848	1.8888888888888855	+1.1110001110001110001110001110001110001110001101111100	+1.1110001110001110001110001110001110001110001101111111	2
2.219999999999996	1.1700000000000002	1.8974358974358934	1.897435897435894	+1.1110010110111110010110111110010110111110010110101100	+1.1110010110111110010110111110010110111110010110101111	2
2.229999999999996	1.1700000000000002	1.9059829059829017	1.9059829059829023	+1.1110011111101110011111101110011111101110011111011011	+1.1110011111101110011111101110011111101110011111011110	3
2.2399999999999958	1.1700000000000002	1.91452991452991	1.9145299145299106	+1.1110101000011110101000011110101000011110101000001010	+1.1110101000011110101000011110101000011110101000001101	3
2.2499999999999956	1.1700000000000002	1.9230769230769182	1.9230769230769191	+1.1110110001001110110001001110110001001110110000111001	+1.1110110001001110110001001110110001001110110000111101	3
2.2599999999999953	1.1700000000000002	1.9316239316239268	1.9316239316239274	+1.1110111001111110111001111110111001111110111001101001	+1.1110111001111110111001111110111001111110111001101100	3
2.269999999999995	1.1700000000000002	1.940170940170935	1.9401709401709357	+1.1111000010101111000010101111000010101111000010011000	+1.1111000010101111000010101111000010101111000010011011	2
2.279999999999995	1.1700000000000002	1.9487179487179436	1.948717948717944	+1.1111001011011111001011011111001011011111001011001000	+1.1111001011011111001011011111001011011111001011001010	2
2.2899999999999947	1.1700000000000002	1.9572649572649519	1.9572649572649525	+1.1111010100001111010100001111010100001111010011110111	+1.1111010100001111010100001111010100001111010011111010	4
2.2999999999999945	1.1700000000000002	1.9658119658119602	1.9658119658119608	+1.1111011100111111011100111111011100111111011100100110	+1.1111011100111111011100111111011100111111011100101001	4
2.3099999999999943	1.1700000000000002	1.9743589743589687	1.9743589743589691	+1.1111100101101111100101101111100101101111100101010110	+1.1111100101101111100101101111100101101111100101011000	4
2.319999999999994	1.1700000000000002	1.9829059829059767	1.9829059829059776	+1.1111101110011111101110011111101110011111101110000100	+1.1111101110011111101110011111101110011111101110001000	4
2.329999999999994	1.1700000000000002	1.9914529914529853	1.991452991452986	+1.1111110111001111110111001111110111001111110110110100	+1.1111110111001111110111001111110111001111110110110111	2
1.1800000000000002	1.1800000000000002	0.9999999999999993	1.0	+0.1111111111111111111111111111111111111111111111111101	+1.0000000000000000000000000000000000000000000000000000	52
1.1900000000000002	1.1800000000000002	1.008474576271186	1.0084745762711864	+1.0000001000101011011000111100101111101110101001001100	+1.0000001000101011011000111100101111101110101001001110	2
1.2000000000000002	1.1800000000000002	1.0169491525423724	1.0169491525423728	+1.0000010001010110110001111001011111011101010010011010	+1.0000010001010110110001111001011111011101010010011100	3
1.2100000000000002	1.1800000000000002	1.0254237288135586	1.0254237288135593	+1.0000011010000010001010110110001111001011111011100111	+1.0000011010000010001010110110001111001011111011101010	4
1.2200000000000002	1.1800000000000002	1.0338983050847452	1.033898305084746	+1.0000100010101101100011110010111110111010100100110110	+1.0000100010101101100011110010111110111010100100111001	4
1.2300000000000002	1.1800000000000002	1.0423728813559316	1.0423728813559323	+1.0000101011011000111100101111101110101001001110000100	+1.0000101011011000111100101111101110101001001110000111	2
1.2400000000000002	1.1800000000000002	1.050847457627118	1.0508474576271187	+1.0000110100000100010101101100011110010111110111010010	+1.0000110100000100010101101100011110010111110111010101	3
1.2500000000000002	1.1800000000000002	1.0593220338983045	1.0593220338983051	+1.0000111100101111101110101001001110000110100000100000	+1.0000111100101111101110101001001110000110100000100011	2
1.2600000000000002	1.1800000000000002	1.0677966101694911	1.0677966101694916	+1.0001000101011011000111100101111101110101001001101111	+1.0001000101011011000111100101111101110101001001110001	5
1.2700000000000002	1.1800000000000002	1.0762711864406775	1.076271186440678	+1.0001001110000110100000100010101101100011110010111101	+1.0001001110000110100000100010101101100011110010111111	2
1.2800000000000002	1.1800000000000002	1.0847457627118637	1.0847457627118644	+1.0001010110110001111001011111011101010010011100001010	+1.0001010110110001111001011111011101010010011100001101	3
1.2900000000000003	1.1800000000000002	1.0932203389830504	1.0932203389830508	+1.0001011111011101010010011100001101000001000101011001	+1.0001011111011101010010011100001101000001000101011011	2
1.3000000000000003	1.1800000000000002	1.1016949152542368	1.1016949152542375	+1.0001101000001000101011011000111100101111101110100111	+1.0001101000001000101011011000111100101111101110101010	4
1.3100000000000003	1.1800000000000002	1.110169491525423	1.1101694915254239	+1.0001110000110100000100010101101100011110010111110100	+1.0001110000110100000100010101101100011110010111111000	4
1.3200000000000003	1.1800000000000002	1.1186440677966096	1.1186440677966103	+1.0001111001011111011101010010011100001101000001000011	+1.0001111001011111011101010010011100001101000001000110	3
1.3300000000000003	1.1800000000000002	1.127118644067796	1.1271186440677967	+1.0010000010001010110110001111001011111011101010010001	+1.0010000010001010110110001111001011111011101010010100	3
1.3400000000000003	1.1800000000000002	1.1355932203389827	1.1355932203389831	+1.0010001010110110001111001011111011101010010011100000	+1.0010001010110110001111001011111011101010010011100010	2
1.3500000000000003	1.1800000000000002	1.1440677966101689	1.1440677966101696	+1.0010010011100001101000001000101011011000111100101101	+1.0010010011100001101000001000101011011000111100110000	5
1.3600000000000003	1.1800000000000002	1.1525423728813555	1.152542372881356	+1.0010011100001101000001000101011011000111100101111100	+1.0010011100001101000001000101011011000111100101111110	2
1.3700000000000003	1.1800000000000002	1.161016949152542	1.1610169491525424	+1.0010100100111000011010000010001010110110001111001010	+1.0010100100111000011010000010001010110110001111001100	3
1.3800000000000003	1.1800000000000002	1.1694915254237281	1.169491525423729	+1.0010101101100011110010111110111010100100111000010111	+1.0010101101100011110010111110111010100100111000011011	4
1.3900000000000003	1.1800000000000002	1.1779661016949148	1.1779661016949154	+1.0010110110001111001011111011101010010011100001100110	+1.0010110110001111001011111011101010010011100001101001	4
1.4000000000000004	1.1800000000000002	1.1864406779661012	1.1864406779661019	+1.0010111110111010100100111000011010000010001010110100	+1.0010111110111010100100111000011010000010001010110111	2
1.4100000000000004	1.1800000000000002	1.1949152542372876	1.1949152542372883	+1.0011000111100101111101110101001001110000110100000010	+1.0011000111100101111101110101001001110000110100000101	3
1.4200000000000004	1.1800000000000002	1.203389830508474	1.2033898305084747	+1.0011010000010001010110110001111001011111011101010000	+1.0011010000010001010110110001111001011111011101010011	2
1.4300000000000004	1.1800000000000002	1.2118644067796605	1.2118644067796611	+1.0011011000111100101111101110101001001110000110011110	+1.0011011000111100101111101110101001001110000110100001	6
1.4400000000000004	1.1800000000000002	1.220338983050847	1.2203389830508475	+1.0011100001101000001000101011011000111100101111101101	+1.0011100001101000001000101011011000111100101111101111	2
1.4500000000000004	1.1800000000000002	1.2288135593220333	1.2288135593220342	+1.0011101010010011100001101000001000101011011000111010	+1.0011101010010011100001101000001000101011011000111110	3
1.4600000000000004	1.1800000000000002	1.23728813559322	1.2372881355932206	+1.0011110010111110111010100100111000011010000010001001	+1.0011110010111110111010100100111000011010000010001100	3
1.4700000000000004	1.1800000000000002	1.2457627118644063	1.245762711864407	+1.0011111011101010010011100001101000001000101011010111	+1.0011111011101010010011100001101000001000101011011010	4
1.4800000000000004	1.1800000000000002	1.2542372881355928	1.2542372881355934	+1.0100000100010101101100011110010111110111010100100101	+1.0100000100010101101100011110010111110111010100101000	4
1.4900000000000004	1.1800000000000002	1.2627118644067792	1.2627118644067798	+1.0100001101000001000101011011000111100101111101110011	+1.0100001101000001000101011011000111100101111101110110	3
1.5000000000000004	1.1800000000000002	1.2711864406779656	1.2711864406779663	+1.0100010101101100011110010111110111010100100111000001	+1.0100010101101100011110010111110111010100100111000100	3
1.5100000000000005	1.1800000000000002	1.2796610169491522	1.2796610169491527	+1.0100011110010111110111010100100111000011010000010000	+1.0100011110010111110111010100100111000011010000010010	2
1.5200000000000005	1.1800000000000002	1.2881355932203384	1.288135593220339	+1.0100100111000011010000010001010110110001111001011101	+1.0100100111000011010000010001010110110001111001100000	6
1.5300000000000005	1.1800000000000002	1.2966101694915249	1.2966101694915257	+1.0100101111101110101001001110000110100000100010101011	+1.0100101111101110101001001110000110100000100010101111	3
1.5400000000000005	1.1800000000000002	1.3050847457627115	1.3050847457627122	+1.0100111000011010000010001010110110001111001011111010	+1.0100111000011010000010001010110110001111001011111101	3
1.5500000000000005	1.1800000000000002	1.313559322033898	1.3135593220338986	+1.0101000001000101011011000111100101111101110101001000	+1.0101000001000101011011000111100101111101110101001011	2
1.5600000000000005	1.1800000000000002	1.3220338983050843	1.322033898305085	+1.0101001001110000110100000100010101101100011110010110	+1.0101001001110000110100000100010101101100011110011001	4
1.5700000000000005	1.1800000000000002	1.3305084745762707	1.3305084745762714	+1.0101010010011100001101000001000101011011000111100100	+1.0101010010011100001101000001000101011011000111100111	2
1.5800000000000005	1.1800000000000002	1.3389830508474574	1.3389830508474578	+1.0101011011000111100101111101110101001001110000110011	+1.0101011011000111100101111101110101001001110000110101	3
1.5900000000000005	1.1800000000000002	1.3474576271186436	1.3474576271186443	+1.0101100011110010111110111010100100111000011010000000	+1.0101100011110010111110111010100100111000011010000011	2
1.6000000000000005	1.1800000000000002	1.35593220338983	1.3559322033898307	+1.0101101100011110010111110111010100100111000011001110	+1.0101101100011110010111110111010100100111000011010001	5
1.6100000000000005	1.1800000000000002	1.3644067796610166	1.3644067796610173	+1.0101110101001001110000110100000100010101101100011101	+1.0101110101001001110000110100000100010101101100100000	6
1.6200000000000006	1.1800000000000002	1.372881355932203	1.3728813559322037	+1.0101111101110101001001110000110100000100010101101011	+1.0101111101110101001001110000110100000100010101101110	3
1.6300000000000006	1.1800000000000002	1.3813559322033893	1.3813559322033901	+1.0110000110100000100010101101100011110010111110111000	+1.0110000110100000100010101101100011110010111110111100	3
1.6400000000000006	1.1800000000000002	1.389830508474576	1.3898305084745766	+1.0110001111001011111011101010010011100001101000000111	+1.0110001111001011111011101010010011100001101000001010	4
1.6500000000000006	1.1800000000000002	1.3983050847457623	1.398305084745763	+1.0110010111110111010100100111000011010000010001010101	+1.0110010111110111010100100111000011010000010001011000	4
1.6600000000000006	1.1800000000000002	1.4067796610169487	1.4067796610169494	+1.0110100000100010101101100011110010111110111010100011	+1.0110100000100010101101100011110010111110111010100110	3
1.6700000000000006	1.1800000000000002	1.4152542372881352	1.4152542372881358	+1.0110101001001110000110100000100010101101100011110001	+1.0110101001001110000110100000100010101101100011110100	3
1.6800000000000006	1.1800000000000002	1.4237288135593218	1.4237288135593225	+1.0110110001111001011111011101010010011100001101000000	+1.0110110001111001011111011101010010011100001101000011	2
1.6900000000000006	1.1800000000000002	1.432203389830508	1.4322033898305089	+1.0110111010100100111000011010000010001010110110001101	+1.0110111010100100111000011010000010001010110110010001	5
1.7000000000000006	1.1800000000000002	1.4406779661016944	1.4406779661016953	+1.0111000011010000010001010110110001111001011111011011	+1.0111000011010000010001010110110001111001011111011111	3
1.7100000000000006	1.1800000000000002	1.449152542372881	1.4491525423728817	+1.0111001011111011101010010011100001101000001000101010	+1.0111001011111011101010010011100001101000001000101101	3
1.7200000000000006	1.1800000000000002	1.4576271186440675	1.4576271186440681	+1.0111010100100111000011010000010001010110110001111000	+1.0111010100100111000011010000010001010110110001111011	2
1.7300000000000006	1.1800000000000002	1.4661016949152539	1.4661016949152545	+1.0111011101010010011100001101000001000101011011000110	+1.0111011101010010011100001101000001000101011011001001	4
1.7400000000000007	1.1800000000000002	1.4745762711864403	1.474576271186441	+1.0111100101111101110101001001110000110100000100010100	+1.0111100101111101110101001001110000110100000100010111	2
1.7500000000000007	1.1800000000000002	1.4830508474576267	1.4830508474576274	+1.0111101110101001001110000110100000100010101101100010	+1.0111101110101001001110000110100000100010101101100101	3
1.7600000000000007	1.1800000000000002	1.4915254237288131	1.491525423728814	+1.0111110111010100100111000011010000010001010110110000	+1.0111110111010100100111000011010000010001010110110100	3
1.7700000000000007	1.1800000000000002	1.4999999999999996	1.5000000000000004	+1.0111111111111111111111111111111111111111111111111110	+1.1000000000000000000000000000000000000000000000000010	52
1.7800000000000007	1.1800000000000002	1.5084745762711862	1.5084745762711869	+1.1000001000101011011000111100101111101110101001001101	+1.1000001000101011011000111100101111101110101001010000	5
1.7900000000000007	1.1800000000000002	1.5169491525423724	1.5169491525423733	+1.1000010001010110110001111001011111011101010010011010	+1.1000010001010110110001111001011111011101010010011110	3
1.8000000000000007	1.1800000000000002	1.525423728813559	1.5254237288135597	+1.1000011010000010001010110110001111001011111011101001	+1.1000011010000010001010110110001111001011111011101100	3
1.8100000000000007	1.1800000000000002	1.5338983050847455	1.5338983050847461	+1.1000100010101101100011110010111110111010100100110111	+1.1000100010101101100011110010111110111010100100111010	4
1.8200000000000007	1.1800000000000002	1.5423728813559319	1.5423728813559325	+1.1000101011011000111100101111101110101001001110000101	+1.1000101011011000111100101111101110101001001110001000	4
1.8300000000000007	1.1800000000000002	1.5508474576271183	1.550847457627119	+1.1000110100000100010101101100011110010111110111010011	+1.1000110100000100010101101100011110010111110111010110	3
1.8400000000000007	1.1800000000000002	1.559322033898305	1.5593220338983056	+1.1000111100101111101110101001001110000110100000100010	+1.1000111100101111101110101001001110000110100000100101	3
1.8500000000000008	1.1800000000000002	1.5677966101694911	1.567796610169492	+1.1001000101011011000111100101111101110101001001101111	+1.1001000101011011000111100101111101110101001001110011	5
1.8600000000000008	1.1800000000000002	1.5762711864406775	1.5762711864406784	+1.1001001110000110100000100010101101100011110010111101	+1.1001001110000110100000100010101101100011110011000001	7
1.8700000000000008	1.1800000000000002	1.5847457627118642	1.5847457627118648	+1.1001010110110001111001011111011101010010011100001100	+1.1001010110110001111001011111011101010010011100001111	2
1.8800000000000008	1.1800000000000002	1.5932203389830506	1.5932203389830513	+1.1001011111011101010010011100001101000001000101011010	+1.1001011111011101010010011100001101000001000101011101	3
1.8900000000000008	1.1800000000000002	1.6016949152542368	1.6016949152542377	+1.1001101000001000101011011000111100101111101110100111	+1.1001101000001000101011011000111100101111101110101011	4
1.9000000000000008	1.1800000000000002	1.6101694915254234	1.610169491525424	+1.1001110000110100000100010101101100011110010111110110	+1.1001110000110100000100010101101100011110010111111001	4
1.9100000000000008	1.1800000000000002	1.6186440677966099	1.6186440677966107	+1.1001111001011111011101010010011100001101000001000100	+1.1001111001011111011101010010011100001101000001001000	4
1.9200000000000008	1.1800000000000002	1.6271186440677963	1.6271186440677972	+1.1010000010001010110110001111001011111011101010010010	+1.1010000010001010110110001111001011111011101010010110	3
1.9300000000000008	1.1800000000000002	1.6355932203389827	1.6355932203389836	+1.1010001010110110001111001011111011101010010011100000	+1.1010001010110110001111001011111011101010010011100100	3
1.9400000000000008	1.1800000000000002	1.6440677966101693	1.64406779661017	+1.1010010011100001101000001000101011011000111100101111	+1.1010010011100001101000001000101011011000111100110010	5
1.9500000000000008	1.1800000000000002	1.6525423728813557	1.6525423728813564	+1.1010011100001101000001000101011011000111100101111101	+1.1010011100001101000001000101011011000111100110000000	8
1.9600000000000009	1.1800000000000002	1.661016949152542	1.6610169491525428	+1.1010100100111000011010000010001010110110001111001010	+1.1010100100111000011010000010001010110110001111001110	3
1.9700000000000009	1.1800000000000002	1.6694915254237286	1.6694915254237293	+1.1010101101100011110010111110111010100100111000011001	+1.1010101101100011110010111110111010100100111000011100	3
1.9800000000000009	1.1800000000000002	1.677966101694915	1.6779661016949157	+1.1010110110001111001011111011101010010011100001100111	+1.1010110110001111001011111011101010010011100001101010	4
1.9900000000000009	1.1800000000000002	1.6864406779661014	1.6864406779661023	+1.1010111110111010100100111000011010000010001010110101	+1.1010111110111010100100111000011010000010001010111001	4
2.000000000000001	1.1800000000000002	1.6949152542372878	1.6949152542372887	+1.1011000111100101111101110101001001110000110100000011	+1.1011000111100101111101110101001001110000110100000111	3
2.0100000000000007	1.1800000000000002	1.7033898305084743	1.703389830508475	+1.1011010000010001010110110001111001011111011101010001	+1.1011010000010001010110110001111001011111011101010100	3
2.0200000000000005	1.1800000000000002	1.7118644067796602	1.7118644067796611	+1.1011011000111100101111101110101001001110000110011101	+1.1011011000111100101111101110101001001110000110100001	6
2.0300000000000002	1.1800000000000002	1.7203389830508466	1.7203389830508475	+1.1011100001101000001000101011011000111100101111101011	+1.1011100001101000001000101011011000111100101111101111	3
2.04	1.1800000000000002	1.7288135593220328	1.7288135593220337	+1.1011101010010011100001101000001000101011011000111000	+1.1011101010010011100001101000001000101011011000111100	3
2.05	1.1800000000000002	1.737288135593219	1.73728813559322	+1.1011110010111110111010100100111000011010000010000101	+1.1011110010111110111010100100111000011010000010001001	4
2.0599999999999996	1.1800000000000002	1.7457627118644052	1.7457627118644061	+1.1011111011101010010011100001101000001000101011010010	+1.1011111011101010010011100001101000001000101011010110	3
2.0699999999999994	1.1800000000000002	1.7542372881355917	1.7542372881355925	+1.1100000100010101101100011110010111110111010100100000	+1.1100000100010101101100011110010111110111010100100100	3
2.079999999999999	1.1800000000000002	1.7627118644067779	1.7627118644067787	+1.1100001101000001000101011011000111100101111101101101	+1.1100001101000001000101011011000111100101111101110001	5
2.089999999999999	1.1800000000000002	1.7711864406779643	1.771186440677965	+1.1100010101101100011110010111110111010100100110111011	+1.1100010101101100011110010111110111010100100110111110	3
2.0999999999999988	1.1800000000000002	1.7796610169491505	1.7796610169491514	+1.1100011110010111110111010100100111000011010000001000	+1.1100011110010111110111010100100111000011010000001100	3
2.1099999999999985	1.1800000000000002	1.7881355932203367	1.7881355932203375	+1.1100100111000011010000010001010110110001111001010101	+1.1100100111000011010000010001010110110001111001011001	4
2.1199999999999983	1.1800000000000002	1.796610169491523	1.7966101694915237	+1.1100101111101110101001001110000110100000100010100011	+1.1100101111101110101001001110000110100000100010100110	3
2.129999999999998	1.1800000000000002	1.8050847457627093	1.80508474576271	+1.1100111000011010000010001010110110001111001011110000	+1.1100111000011010000010001010110110001111001011110011	2
2.139999999999998	1.1800000000000002	1.8135593220338955	1.8135593220338964	+1.1101000001000101011011000111100101111101110100111101	+1.1101000001000101011011000111100101111101110101000001	7
2.1499999999999977	1.1800000000000002	1.8220338983050817	1.8220338983050826	+1.1101001001110000110100000100010101101100011110001010	+1.1101001001110000110100000100010101101100011110001110	3
2.1599999999999975	1.1800000000000002	1.830508474576268	1.8305084745762688	+1.1101010010011100001101000001000101011011000111011000	+1.1101010010011100001101000001000101011011000111011011	2
2.1699999999999973	1.1800000000000002	1.838983050847454	1.8389830508474552	+1.1101011011000111100101111101110101001001110000100100	+1.1101011011000111100101111101110101001001110000101001	4
2.179999999999997	1.1800000000000002	1.8474576271186405	1.8474576271186414	+1.1101100011110010111110111010100100111000011001110010	+1.1101100011110010111110111010100100111000011001110110	3
2.189999999999997	1.1800000000000002	1.8559322033898267	1.8559322033898276	+1.1101101100011110010111110111010100100111000010111111	+1.1101101100011110010111110111010100100111000011000011	7
2.1999999999999966	1.1800000000000002	1.8644067796610129	1.8644067796610138	+1.1101110101001001110000110100000100010101101100001100	+1.1101110101001001110000110100000100010101101100010000	5
2.2099999999999964	1.1800000000000002	1.8728813559321993	1.8728813559322002	+1.1101111101110101001001110000110100000100010101011010	+1.1101111101110101001001110000110100000100010101011110	3
2.219999999999996	1.1800000000000002	1.8813559322033855	1.8813559322033864	+1.1110000110100000100010101101100011110010111110100111	+1.1110000110100000100010101101100011110010111110101011	4
2.229999999999996	1.1800000000000002	1.8898305084745717	1.8898305084745726	+1.1110001111001011111011101010010011100001100111110100	+1.1110001111001011111011101010010011100001100111111000	4
2.2399999999999958	1.1800000000000002	1.898305084745758	1.8983050847457588	+1.1110010111110111010100100111000011010000010001000010	+1.1110010111110111010100100111000011010000010001000101	3
2.2499999999999956	1.1800000000000002	1.9067796610169443	1.9067796610169452	+1.1110100000100010101101100011110010111110111010001111	+1.1110100000100010101101100011110010111110111010010011	5
2.2599999999999953	1.1800000000000002	1.9152542372881305	1.9152542372881314	+1.1110101001001110000110100000100010101101100011011100	+1.1110101001001110000110100000100010101101100011100000	6
2.269999999999995	1.1800000000000002	1.9237288135593167	1.9237288135593176	+1.1110110001111001011111011101010010011100001100101001	+1.1110110001111001011111011101010010011100001100101101	3
2.279999999999995	1.1800000000000002	1.932203389830503	1.932203389830504	+1.1110111010100100111000011010000010001010110101110111	+1.1110111010100100111000011010000010001010110101111011	4
2.2899999999999947	1.1800000000000002	1.9406779661016893	1.9406779661016902	+1.1111000011010000010001010110110001111001011111000100	+1.1111000011010000010001010110110001111001011111001000	4
2.2999999999999945	1.1800000000000002	1.9491525423728755	1.9491525423728764	+1.1111001011111011101010010011100001101000001000010001	+1.1111001011111011101010010011100001101000001000010101	3
2.3099999999999943	1.1800000000000002	1.957627118644062	1.9576271186440626	+1.1111010100100111000011010000010001010110110001011111	+1.1111010100100111000011010000010001010110110001100010	6
2.319999999999994	1.1800000000000002	1.966101694915248	1.966101694915249	+1.1111011101010010011100001101000001000101011010101100	+1.1111011101010010011100001101000001000101011010110000	5
2.329999999999994	1.1800000000000002	1.9745762711864343	1.9745762711864352	+1.1111100101111101110101001001110000110100000011111001	+1.1111100101111101110101001001110000110100000011111101	3
2.3399999999999936	1.1800000000000002	1.9830508474576205	1.9830508474576214	+1.1111101110101001001110000110100000100010101101000110	+1.1111101110101001001110000110100000100010101101001010	4
2.3499999999999934	1.1800000000000002	1.991525423728807	1.9915254237288078	+1.1111110111010100100111000011010000010001010110010100	+1.1111110111010100100111000011010000010001010110011000	4
1.1900000000000002	1.1900000000000002	0.9999999999999998	1.0	+0.1111111111111111111111111111111111111111111111111111	+1.0000000000000000000000000000000000000000000000000000	52
1.2000000000000002	1.1900000000000002	1.0084033613445376	1.0084033613445378	+1.0000001000100110101110010000001000100110101110001111	+1.0000001000100110101110010000001000100110101110010000	5
1.2100000000000002	1.1900000000000002	1.0168067226890753	1.0168067226890756	+1.0000010001001101011100100000010001001101011100011111	+1.0000010001001101011100100000010001001101011100100000	6
1.2200000000000002	1.1900000000000002	1.0252100840336131	1.0252100840336134	+1.0000011001110100001010110000011001110100001010101111	+1.0000011001110100001010110000011001110100001010110000	5
1.2300000000000002	1.1900000000000002	1.033613445378151	1.0336134453781514	+1.0000100010011010111001000000100010011010111000111111	+1.0000100010011010111001000000100010011010111001000001	7
1.2400000000000002	1.1900000000000002	1.0420168067226887	1.0420168067226891	+1.0000101011000001100111010000101011000001100111001111	+1.0000101011000001100111010000101011000001100111010001	5
1.2500000000000002	1.1900000000000002	1.0504201680672267	1.050420168067227	+1.0000110011101000010101100000110011101000010101100000	+1.0000110011101000010101100000110011101000010101100001	1
1.2600000000000002	1.1900000000000002	1.0588235294117645	1.0588235294117647	+1.0000111100001111000011110000111100001111000011110000	+1.0000111100001111000011110000111100001111000011110001	1
1.2700000000000002	1.1900000000000002	1.0672268907563023	1.0672268907563025	+1.0001000100110101110010000001000100110101110010000000	+1.0001000100110101110010000001000100110101110010000001	1
1.2800000000000002	1.1900000000000002	1.07563025210084	1.0756302521008403	+1.0001001101011100100000010001001101011100100000010000	+1.0001001101011100100000010001001101011100100000010001	1
1.2900000000000003	1.1900000000000002	1.0840336134453779	1.0840336134453783	+1.0001010110000011001110100001010110000011001110100000	+1.0001010110000011001110100001010110000011001110100010	2
1.3000000000000003	1.1900000000000002	1.0924369747899156	1.092436974789916	+1.0001011110101001111100110001011110101001111100110000	+1.0001011110101001111100110001011110101001111100110010	2
1.3100000000000003	1.1900000000000002	1.1008403361344534	1.1008403361344539	+1.0001100111010000101011000001100111010000101011000000	+1.0001100111010000101011000001100111010000101011000010	2
1.3200000000000003	1.1900000000000002	1.1092436974789912	1.1092436974789917	+1.0001101111110111011001010001101111110111011001010000	+1.0001101111110111011001010001101111110111011001010010	2
1.3300000000000003	1.1900000000000002	1.1176470588235292	1.1176470588235294	+1.0001111000011110000111100001111000011110000111100001	+1.0001111000011110000111100001111000011110000111100010	2
1.3400000000000003	1.1900000000000002	1.126050420168067	1.1260504201680672	+1.0010000001000100110101110010000001000100110101110001	+1.0010000001000100110101110010000001000100110101110010	2
1.3500000000000003	1.1900000000000002	1.1344537815126048	1.1344537815126052	+1.0010001001101011100100000010001001101011100100000001	+1.0010001001101011100100000010001001101011100100000011	2
1.3600000000000003	1.1900000000000002	1.1428571428571426	1.142857142857143	+1.0010010010010010010010010010010010010010010010010001	+1.0010010010010010010010010010010010010010010010010011	2
1.3700000000000003	1.1900000000000002	1.1512605042016804	1.1512605042016808	+1.0010011010111001000000100010011010111001000000100001	+1.0010011010111001000000100010011010111001000000100011	2
1.3800000000000003	1.1900000000000002	1.1596638655462181	1.1596638655462186	+1.0010100011011111101110110010100011011111101110110001	+1.0010100011011111101110110010100011011111101110110011	2
1.3900000000000003	1.1900000000000002	1.1680672268907561	1.1680672268907564	+1.0010101100000110011101000010101100000110011101000010	+1.0010101100000110011101000010101100000110011101000011	1
1.4000000000000004	1.1900000000000002	1.176470588235294	1.1764705882352942	+1.0010110100101101001011010010110100101101001011010010	+1.0010110100101101001011010010110100101101001011010011	1
1.4100000000000004	1.1900000000000002	1.1848739495798317	1.1848739495798322	+1.0010111101010011111001100010111101010011111001100010	+1.0010111101010011111001100010111101010011111001100100	3
1.4200000000000004	1.1900000000000002	1.1932773109243695	1.19327731092437	+1.0011000101111010100111110011000101111010100111110010	+1.0011000101111010100111110011000101111010100111110100	3
1.4300000000000004	1.1900000000000002	1.2016806722689073	1.2016806722689077	+1.0011001110100001010110000011001110100001010110000010	+1.0011001110100001010110000011001110100001010110000100	3
1.4400000000000004	1.1900000000000002	1.210084033613445	1.2100840336134455	+1.0011010111001000000100010011010111001000000100010010	+1.0011010111001000000100010011010111001000000100010100	3
1.4500000000000004	1.1900000000000002	1.2184873949579829	1.2184873949579833	+1.0011011111101110110010100011011111101110110010100010	+1.0011011111101110110010100011011111101110110010100100	3
1.4600000000000004	1.1900000000000002	1.2268907563025209	1.226890756302521	+1.0011101000010101100000110011101000010101100000110011	+1.0011101000010101100000110011101000010101100000110100	3
1.4700000000000004	1.1900000000000002	1.2352941176470587	1.235294117647059	+1.0011110000111100001111000011110000111100001111000011	+1.0011110000111100001111000011110000111100001111000101	3
