x	y	divider_dec	real_dec	divider_bin	real_bin	error
1.559999942779541	1.0899999737739563	1.4311924576759338	1.4311926364898682	+1.011011100110001010100001	+1.011011100110001010100100	3
1.5699999928474426	1.0899999737739563	1.4403668642044067	1.4403669238090515	+1.011100001011101111100010	+1.011100001011101111100011	1
1.5799999833106995	1.0899999737739563	1.4495410919189453	1.4495412707328796	+1.011100110001010100100000	+1.011100110001010100100011	2
1.5899999737739563	1.0899999737739563	1.4587154388427734	1.458715558052063	+1.011101010110111001100000	+1.011101010110111001100010	2
1.5999999642372131	1.0899999737739563	1.4678897261619568	1.4678899049758911	+1.011101111100011110011111	+1.011101111100011110100010	6
1.60999995470047	1.0899999737739563	1.477064073085785	1.4770641922950745	+1.011110100010000011011111	+1.011110100010000011100001	6
1.6199999451637268	1.0899999737739563	1.4862383604049683	1.4862384796142578	+1.011111000111101000011110	+1.011111000111101000100000	6
1.6299999952316284	1.0899999737739563	1.4954127073287964	1.495412826538086	+1.011111101101001101011110	+1.011111101101001101100000	6
1.6399999856948853	1.0899999737739563	1.5045869946479797	1.5045871138572693	+1.100000010010110010011101	+1.100000010010110010011111	2
1.649999976158142	1.0899999737739563	1.5137613415718079	1.5137614607810974	+1.100000111000010111011101	+1.100000111000010111011111	2
1.659999966621399	1.0899999737739563	1.5229356288909912	1.5229357481002808	+1.100001011101111100011100	+1.100001011101111100011110	2
1.6699999570846558	1.0899999737739563	1.5321099162101746	1.5321100354194641	+1.100010000011100001011011	+1.100010000011100001011101	3
1.6799999475479126	1.0899999737739563	1.5412842631340027	1.5412843823432922	+1.100010101001000110011011	+1.100010101001000110011101	3
1.6899999976158142	1.0899999737739563	1.5504586100578308	1.5504586696624756	+1.100011001110101011011011	+1.100011001110101011011100	3
1.699999988079071	1.0899999737739563	1.5596328973770142	1.5596330165863037	+1.100011110100010000011010	+1.100011110100010000011100	3
1.7099999785423279	1.0899999737739563	1.5688071846961975	1.568807303905487	+1.100100011001110101011001	+1.100100011001110101011011	2
1.7199999690055847	1.0899999737739563	1.5779815316200256	1.5779816508293152	+1.100100111111011010011001	+1.100100111111011010011011	2
1.7299999594688416	1.0899999737739563	1.587155818939209	1.5871559381484985	+1.100101100100111111011000	+1.100101100100111111011010	2
1.7399999499320984	1.0899999737739563	1.5963301062583923	1.5963302254676819	+1.100110001010100100010111	+1.100110001010100100011001	4
1.75	1.0899999737739563	1.6055044531822205	1.60550457239151	+1.100110110000001001010111	+1.100110110000001001011001	4
1.7599999904632568	1.0899999737739563	1.6146787405014038	1.6146788597106934	+1.100111010101101110010110	+1.100111010101101110011000	4
1.7699999809265137	1.0899999737739563	1.623853087425232	1.6238532066345215	+1.100111111011010011010110	+1.100111111011010011011000	4
1.7799999713897705	1.0899999737739563	1.6330273747444153	1.6330274939537048	+1.101000100000111000010101	+1.101000100000111000010111	2
1.7899999618530273	1.0899999737739563	1.6422016620635986	1.6422017812728882	+1.101001000110011101010100	+1.101001000110011101010110	2
1.7999999523162842	1.0899999737739563	1.6513760089874268	1.6513761281967163	+1.101001101100000010010100	+1.101001101100000010010110	2
1.809999942779541	1.0899999737739563	1.6605502367019653	1.6605504155158997	+1.101010010001100111010010	+1.101010010001100111010101	3
1.8199999928474426	1.0899999737739563	1.6697246432304382	1.6697247624397278	+1.101010110111001100010011	+1.101010110111001100010101	3
1.8299999833106995	1.0899999737739563	1.6788989305496216	1.6788990497589111	+1.101011011100110001010010	+1.101011011100110001010100	3
1.8399999737739563	1.0899999737739563	1.6880732774734497	1.6880733370780945	+1.101100000010010110010010	+1.101100000010010110010011	1
1.8499999642372131	1.0899999737739563	1.6972475051879883	1.6972476840019226	+1.101100100111111011010000	+1.101100100111111011010011	2
1.85999995470047	1.0899999737739563	1.7064218521118164	1.706421971321106	+1.101101001101100000010000	+1.101101001101100000010010	2
1.8699999451637268	1.0899999737739563	1.7155961394309998	1.715596318244934	+1.101101110011000101001111	+1.101101110011000101010010	5
1.8799999952316284	1.0899999737739563	1.7247705459594727	1.7247706055641174	+1.101110011000101010010000	+1.101110011000101010010001	1
1.8899999856948853	1.0899999737739563	1.7339447736740112	1.7339449524879456	+1.101110111110001111001110	+1.101110111110001111010001	5
1.899999976158142	1.0899999737739563	1.7431191205978394	1.743119239807129	+1.101111100011110100001110	+1.101111100011110100010000	5
1.909999966621399	1.0899999737739563	1.7522934079170227	1.7522935271263123	+1.110000001001011001001101	+1.110000001001011001001111	2
1.9199999570846558	1.0899999737739563	1.7614677548408508	1.7614678740501404	+1.110000101110111110001101	+1.110000101110111110001111	2
1.9299999475479126	1.0899999737739563	1.7706419825553894	1.7706421613693237	+1.110001010100100011001011	+1.110001010100100011001110	3
1.9399999976158142	1.0899999737739563	1.7798163890838623	1.7798165082931519	+1.110001111010001000001100	+1.110001111010001000001110	2
1.949999988079071	1.0899999737739563	1.7889906764030457	1.7889907956123352	+1.110010011111101101001011	+1.110010011111101101001101	3
1.9599999785423279	1.0899999737739563	1.7981650233268738	1.7981650829315186	+1.110011000101010010001011	+1.110011000101010010001100	3
1.9699999690055847	1.0899999737739563	1.8073392510414124	1.8073394298553467	+1.110011101010110111001001	+1.110011101010110111001100	3
1.9799999594688416	1.0899999737739563	1.8165135383605957	1.81651371717453	+1.110100010000011100001000	+1.110100010000011100001011	2
1.9899999499320984	1.0899999737739563	1.8256878852844238	1.8256880640983582	+1.110100110110000001001000	+1.110100110110000001001011	2
2.0	1.0899999737739563	1.8348622918128967	1.8348623514175415	+1.110101011011100110001001	+1.110101011011100110001010	2
2.009999990463257	1.0899999737739563	1.8440365195274353	1.8440366387367249	+1.110110000001001011000111	+1.110110000001001011001001	4
2.0199999809265137	1.0899999737739563	1.8532108068466187	1.853210985660553	+1.110110100110110000000110	+1.110110100110110000001001	4
2.0299999713897705	1.0899999737739563	1.8623851537704468	1.8623852729797363	+1.110111001100010101000110	+1.110111001100010101001000	4
2.0399999618530273	1.0899999737739563	1.8715593814849854	1.8715596199035645	+1.110111110001111010000100	+1.110111110001111010001000	4
2.049999952316284	1.0899999737739563	1.8807337284088135	1.8807339072227478	+1.111000010111011111000100	+1.111000010111011111000111	2
2.059999942779541	1.0899999737739563	1.8899080157279968	1.889908254146576	+1.111000111101000100000011	+1.111000111101000100000111	3
2.0699999928474426	1.0899999737739563	1.8990824222564697	1.8990825414657593	+1.111001100010101001000100	+1.111001100010101001000110	2
2.0799999833106995	1.0899999737739563	1.9082566499710083	1.9082568287849426	+1.111010001000001110000010	+1.111010001000001110000101	3
2.0899999737739563	1.0899999737739563	1.9174309968948364	1.9174311757087708	+1.111010101101110011000010	+1.111010101101110011000101	3
2.099999964237213	1.0899999737739563	1.9266052842140198	1.926605463027954	+1.111011010011011000000001	+1.111011010011011000000100	3
2.10999995470047	1.0899999737739563	1.935779631137848	1.9357798099517822	+1.111011111000111101000001	+1.111011111000111101000100	3
2.119999945163727	1.0899999737739563	1.9449539184570312	1.9449540972709656	+1.111100011110100010000000	+1.111100011110100010000011	2
2.1299999952316284	1.0899999737739563	1.9541282653808594	1.954128384590149	+1.111101000100000111000000	+1.111101000100000111000010	2
2.1399999856948853	1.0899999737739563	1.9633025527000427	1.963302731513977	+1.111101101001101011111111	+1.111101101001101100000010	9
2.149999976158142	1.0899999737739563	1.9724768996238708	1.9724770188331604	+1.111110001111010000111111	+1.111110001111010001000001	7
2.159999966621399	1.0899999737739563	1.9816511869430542	1.9816513657569885	+1.111110110100110101111110	+1.111110110100110110000001	8
2.1699999570846558	1.0899999737739563	1.9908254742622375	1.9908256530761719	+1.111111011010011010111101	+1.111111011010011011000000	7
1.0999999642372131	1.0999999642372131	0.9999998211860657	1.0	+0.111111111111111111111101	+1.000000000000000000000000	24
1.10999995470047	1.0999999642372131	1.0090907216072083	1.0090909004211426	+1.000000100101001111000101	+1.000000100101001111001000	4
1.1199999451637268	1.0999999642372131	1.0181816220283508	1.0181818008422852	+1.000001001010011110001101	+1.000001001010011110010000	5
1.1299999952316284	1.0999999642372131	1.0272725820541382	1.0272727012634277	+1.000001101111101101010110	+1.000001101111101101011000	4
1.1399999856948853	1.0999999642372131	1.0363634824752808	1.0363636016845703	+1.000010010100111100011110	+1.000010010100111100100000	6
1.149999976158142	1.0999999642372131	1.0454543828964233	1.045454502105713	+1.000010111010001011100110	+1.000010111010001011101000	4
1.159999966621399	1.0999999642372131	1.0545453429222107	1.0545454025268555	+1.000011011111011010101111	+1.000011011111011010110000	5
1.1699999570846558	1.0999999642372131	1.0636362433433533	1.0636363625526428	+1.000100000100101001110111	+1.000100000100101001111001	4
1.1799999475479126	1.0999999642372131	1.072727084159851	1.0727272629737854	+1.000100101001111000111110	+1.000100101001111001000001	7
1.1899999976158142	1.0999999642372131	1.0818180441856384	1.081818163394928	+1.000101001111001000000111	+1.000101001111001000001001	4
1.199999988079071	1.0999999642372131	1.090908944606781	1.0909090638160706	+1.000101110100010111001111	+1.000101110100010111010001	5
1.2099999785423279	1.0999999642372131	1.0999998450279236	1.0999999642372131	+1.000110011001100110010111	+1.000110011001100110011001	4
1.2199999690055847	1.0999999642372131	1.1090907454490662	1.1090908646583557	+1.000110111110110101011111	+1.000110111110110101100001	6
1.2299999594688416	1.0999999642372131	1.1181816458702087	1.1181817650794983	+1.000111100100000100100111	+1.000111100100000100101001	4
1.2399999499320984	1.0999999642372131	1.1272725462913513	1.1272727251052856	+1.001000001001010011101111	+1.001000001001010011110010	5
1.25	1.0999999642372131	1.1363635063171387	1.1363636255264282	+1.001000101110100010111000	+1.001000101110100010111010	2
1.2599999904632568	1.0999999642372131	1.1454544067382812	1.1454545259475708	+1.001001010011110010000000	+1.001001010011110010000010	2
1.2699999809265137	1.0999999642372131	1.154545247554779	1.1545454263687134	+1.001001111001000001000111	+1.001001111001000001001010	4
1.2799999713897705	1.0999999642372131	1.1636362075805664	1.163636326789856	+1.001010011110010000010000	+1.001010011110010000010010	2
1.2899999618530273	1.0999999642372131	1.1727270483970642	1.1727272272109985	+1.001011000011011111010111	+1.001011000011011111011010	4
1.2999999523162842	1.0999999642372131	1.1818180084228516	1.1818181276321411	+1.001011101000101110100000	+1.001011101000101110100010	2
1.309999942779541	1.0999999642372131	1.1909089088439941	1.1909090876579285	+1.001100001101111101101000	+1.001100001101111101101011	2
1.3199999928474426	1.0999999642372131	1.1999998688697815	1.199999988079071	+1.001100110011001100110001	+1.001100110011001100110011	2
1.3299999833106995	1.0999999642372131	1.209090769290924	1.2090908885002136	+1.001101011000011011111001	+1.001101011000011011111011	2
1.3399999737739563	1.0999999642372131	1.2181816697120667	1.2181817889213562	+1.001101111101101011000001	+1.001101111101101011000011	2
1.3499999642372131	1.0999999642372131	1.2272725701332092	1.2272726893424988	+1.001110100010111010001001	+1.001110100010111010001011	2
1.35999995470047	1.0999999642372131	1.2363634705543518	1.2363635897636414	+1.001111001000001001010001	+1.001111001000001001010011	2
1.3699999451637268	1.0999999642372131	1.2454543709754944	1.245454490184784	+1.001111101101011000011001	+1.001111101101011000011011	2
1.3799999952316284	1.0999999642372131	1.2545453310012817	1.2545454502105713	+1.010000010010100111100010	+1.010000010010100111100100	3
1.3899999856948853	1.0999999642372131	1.2636361718177795	1.2636363506317139	+1.010000110111110110101001	+1.010000110111110110101100	3
1.399999976158142	1.0999999642372131	1.2727270722389221	1.2727272510528564	+1.010001011101000101110001	+1.010001011101000101110100	3
1.409999966621399	1.0999999642372131	1.2818179726600647	1.281818151473999	+1.010010000010010100111001	+1.010010000010010100111100	3
1.4199999570846558	1.0999999642372131	1.2909088730812073	1.2909090518951416	+1.010010100111100100000001	+1.010010100111100100000100	3
1.4299999475479126	1.0999999642372131	1.2999997735023499	1.2999999523162842	+1.010011001100110011001001	+1.010011001100110011001100	3
1.4399999976158142	1.0999999642372131	1.309090793132782	1.3090908527374268	+1.010011110010000010010011	+1.010011110010000010010100	3
1.449999988079071	1.0999999642372131	1.3181816935539246	1.3181818127632141	+1.010100010111010001011011	+1.010100010111010001011101	3
1.4599999785423279	1.0999999642372131	1.3272725939750671	1.3272727131843567	+1.010100111100100000100011	+1.010100111100100000100101	3
1.4699999690055847	1.0999999642372131	1.3363634943962097	1.3363636136054993	+1.010101100001101111101011	+1.010101100001101111101101	3
1.4799999594688416	1.0999999642372131	1.3454543948173523	1.3454545140266418	+1.010110000110111110110011	+1.010110000110111110110101	3
1.4899999499320984	1.0999999642372131	1.35454523563385	1.3545454144477844	+1.010110101100001101111010	+1.010110101100001101111101	3
1.5	1.0999999642372131	1.3636361956596375	1.363636314868927	+1.010111010001011101000011	+1.010111010001011101000101	3
1.5099999904632568	1.0999999642372131	1.37272709608078	1.3727272152900696	+1.010111110110101100001011	+1.010111110110101100001101	3
1.5199999809265137	1.0999999642372131	1.3818179965019226	1.381818175315857	+1.011000011011111011010011	+1.011000011011111011010110	3
1.5299999713897705	1.0999999642372131	1.3909088969230652	1.3909090757369995	+1.011001000001001010011011	+1.011001000001001010011110	3
1.5399999618530273	1.0999999642372131	1.3999997973442078	1.399999976158142	+1.011001100110011001100011	+1.011001100110011001100110	3
1.5499999523162842	1.0999999642372131	1.4090906977653503	1.4090908765792847	+1.011010001011101000101011	+1.011010001011101000101110	3
1.559999942779541	1.0999999642372131	1.418181598186493	1.4181817770004272	+1.011010110000110111110011	+1.011010110000110111110110	3
1.5699999928474426	1.0999999642372131	1.4272725582122803	1.4272726774215698	+1.011011010110000110111100	+1.011011010110000110111110	2
1.5799999833106995	1.0999999642372131	1.4363635182380676	1.4363635778427124	+1.011011111011010110000101	+1.011011111011010110000110	2
1.5899999737739563	1.0999999642372131	1.4454543590545654	1.4454545378684998	+1.011100100000100101001100	+1.011100100000100101001111	2
1.5999999642372131	1.0999999642372131	1.4545453190803528	1.4545454382896423	+1.011101000101110100010101	+1.011101000101110100010111	2
1.60999995470047	1.0999999642372131	1.4636361598968506	1.463636338710785	+1.011101101011000011011100	+1.011101101011000011011111	2
1.6199999451637268	1.0999999642372131	1.472727119922638	1.4727272391319275	+1.011110010000010010100101	+1.011110010000010010100111	2
1.6299999952316284	1.0999999642372131	1.4818180203437805	1.48181813955307	+1.011110110101100001101101	+1.011110110101100001101111	2
1.6399999856948853	1.0999999642372131	1.490908920764923	1.4909090399742126	+1.011111011010110000110101	+1.011111011010110000110111	2
1.649999976158142	1.0999999642372131	1.4999998211860657	1.5	+1.011111111111111111111101	+1.100000000000000000000000	24
1.659999966621399	1.0999999642372131	1.5090907216072083	1.5090909004211426	+1.100000100101001111000101	+1.100000100101001111001000	4
1.6699999570846558	1.0999999642372131	1.5181816220283508	1.5181818008422852	+1.100001001010011110001101	+1.100001001010011110010000	5
1.6799999475479126	1.0999999642372131	1.5272725224494934	1.5272727012634277	+1.100001101111101101010101	+1.100001101111101101011000	4
1.6899999976158142	1.0999999642372131	1.5363634824752808	1.5363636016845703	+1.100010010100111100011110	+1.100010010100111100100000	6
1.699999988079071	1.0999999642372131	1.5454543232917786	1.545454502105713	+1.100010111010001011100101	+1.100010111010001011101000	4
1.7099999785423279	1.0999999642372131	1.554545283317566	1.5545454025268555	+1.100011011111011010101110	+1.100011011111011010110000	5
1.7199999690055847	1.0999999642372131	1.5636361241340637	1.5636363625526428	+1.100100000100101001110101	+1.100100000100101001111001	4
1.7299999594688416	1.0999999642372131	1.572727084159851	1.5727272629737854	+1.100100101001111000111110	+1.100100101001111001000001	7
1.7399999499320984	1.0999999642372131	1.5818179845809937	1.581818163394928	+1.100101001111001000000110	+1.100101001111001000001001	4
1.75	1.0999999642372131	1.590908944606781	1.5909090638160706	+1.100101110100010111001111	+1.100101110100010111010001	5
1.7599999904632568	1.0999999642372131	1.5999998450279236	1.5999999642372131	+1.100110011001100110010111	+1.100110011001100110011001	4
1.7699999809265137	1.0999999642372131	1.6090907454490662	1.6090908646583557	+1.100110111110110101011111	+1.100110111110110101100001	6
1.7799999713897705	1.0999999642372131	1.6181816458702087	1.6181817650794983	+1.100111100100000100100111	+1.100111100100000100101001	4
1.7899999618530273	1.0999999642372131	1.6272725462913513	1.6272727251052856	+1.101000001001010011101111	+1.101000001001010011110010	5
1.7999999523162842	1.0999999642372131	1.636363446712494	1.6363636255264282	+1.101000101110100010110111	+1.101000101110100010111010	4
1.809999942779541	1.0999999642372131	1.6454543471336365	1.6454545259475708	+1.101001010011110001111111	+1.101001010011110010000010	8
1.8199999928474426	1.0999999642372131	1.654545247554779	1.6545454263687134	+1.101001111001000001000111	+1.101001111001000001001010	4
1.8299999833106995	1.0999999642372131	1.6636361479759216	1.663636326789856	+1.101010011110010000001111	+1.101010011110010000010010	5
1.8399999737739563	1.0999999642372131	1.672727108001709	1.6727272272109985	+1.101011000011011111011000	+1.101011000011011111011010	2
1.8499999642372131	1.0999999642372131	1.6818179488182068	1.6818181276321411	+1.101011101000101110011111	+1.101011101000101110100010	6
1.85999995470047	1.0999999642372131	1.6909089088439941	1.6909090876579285	+1.101100001101111101101000	+1.101100001101111101101011	2
1.8699999451637268	1.0999999642372131	1.699999749660492	1.699999988079071	+1.101100110011001100101111	+1.101100110011001100110011	5
1.8799999952316284	1.0999999642372131	1.709090769290924	1.7090908885002136	+1.101101011000011011111001	+1.101101011000011011111011	2
1.8899999856948853	1.0999999642372131	1.7181816697120667	1.7181817889213562	+1.101101111101101011000001	+1.101101111101101011000011	2
1.899999976158142	1.0999999642372131	1.7272725701332092	1.7272726893424988	+1.101110100010111010001001	+1.101110100010111010001011	2
1.909999966621399	1.0999999642372131	1.7363634705543518	1.7363635897636414	+1.101111001000001001010001	+1.101111001000001001010011	2
1.9199999570846558	1.0999999642372131	1.7454543113708496	1.745454490184784	+1.101111101101011000011000	+1.101111101101011000011011	2
1.9299999475479126	1.0999999642372131	1.754545271396637	1.7545454502105713	+1.110000010010100111100001	+1.110000010010100111100100	3
1.9399999976158142	1.0999999642372131	1.7636362314224243	1.7636363506317139	+1.110000110111110110101010	+1.110000110111110110101100	3
1.949999988079071	1.0999999642372131	1.7727270722389221	1.7727272510528564	+1.110001011101000101110001	+1.110001011101000101110100	3
1.9599999785423279	1.0999999642372131	1.7818179726600647	1.781818151473999	+1.110010000010010100111001	+1.110010000010010100111100	3
1.9699999690055847	1.0999999642372131	1.7909088730812073	1.7909090518951416	+1.110010100111100100000001	+1.110010100111100100000100	3
1.9799999594688416	1.0999999642372131	1.7999997735023499	1.7999999523162842	+1.110011001100110011001001	+1.110011001100110011001100	3
1.9899999499320984	1.0999999642372131	1.8090906739234924	1.8090908527374268	+1.110011110010000010010001	+1.110011110010000010010100	3
2.0	1.0999999642372131	1.8181816935539246	1.8181818127632141	+1.110100010111010001011011	+1.110100010111010001011101	3
2.009999990463257	1.0999999642372131	1.8272725939750671	1.8272727131843567	+1.110100111100100000100011	+1.110100111100100000100101	3
2.0199999809265137	1.0999999642372131	1.836363434791565	1.8363636136054993	+1.110101100001101111101010	+1.110101100001101111101101	3
2.0299999713897705	1.0999999642372131	1.8454543948173523	1.8454545140266418	+1.110110000110111110110011	+1.110110000110111110110101	3
2.0399999618530273	1.0999999642372131	1.85454523563385	1.8545454144477844	+1.110110101100001101111010	+1.110110101100001101111101	3
2.049999952316284	1.0999999642372131	1.8636361956596375	1.863636314868927	+1.110111010001011101000011	+1.110111010001011101000101	3
2.059999942779541	1.0999999642372131	1.8727270364761353	1.8727272152900696	+1.110111110110101100001010	+1.110111110110101100001101	3
2.0699999928474426	1.0999999642372131	1.8818179965019226	1.881818175315857	+1.111000011011111011010011	+1.111000011011111011010110	3
2.0799999833106995	1.0999999642372131	1.8909088969230652	1.8909090757369995	+1.111001000001001010011011	+1.111001000001001010011110	3
2.0899999737739563	1.0999999642372131	1.8999997973442078	1.899999976158142	+1.111001100110011001100011	+1.111001100110011001100110	3
2.099999964237213	1.0999999642372131	1.9090906977653503	1.9090908765792847	+1.111010001011101000101011	+1.111010001011101000101110	3
2.10999995470047	1.0999999642372131	1.918181598186493	1.9181817770004272	+1.111010110000110111110011	+1.111010110000110111110110	3
2.119999945163727	1.0999999642372131	1.9272724986076355	1.9272726774215698	+1.111011010110000110111011	+1.111011010110000110111110	3
2.1299999952316284	1.0999999642372131	1.9363634586334229	1.9363635778427124	+1.111011111011010110000100	+1.111011111011010110000110	2
2.1399999856948853	1.0999999642372131	1.9454543590545654	1.9454545378684998	+1.111100100000100101001100	+1.111100100000100101001111	2
2.149999976158142	1.0999999642372131	1.954545259475708	1.9545454382896423	+1.111101000101110100010100	+1.111101000101110100010111	2
2.159999966621399	1.0999999642372131	1.9636361598968506	1.963636338710785	+1.111101101011000011011100	+1.111101101011000011011111	2
2.1699999570846558	1.0999999642372131	1.9727270603179932	1.9727272391319275	+1.111110010000010010100100	+1.111110010000010010100111	2
2.1799999475479126	1.0999999642372131	1.9818179607391357	1.98181813955307	+1.111110110101100001101100	+1.111110110101100001101111	2
2.189999997615814	1.0999999642372131	1.990908920764923	1.9909090399742126	+1.111111011010110000110101	+1.111111011010110000110111	2
1.10999995470047	1.10999995470047	0.9999998807907104	1.0	+0.111111111111111111111110	+1.000000000000000000000000	24
1.1199999451637268	1.10999995470047	1.0090088844299316	1.0090090036392212	+1.000000100100111001101000	+1.000000100100111001101010	2
1.1299999952316284	1.10999995470047	1.0180179476737976	1.0180180072784424	+1.000001001001110011010011	+1.000001001001110011010100	3
1.1399999856948853	1.10999995470047	1.0270269513130188	1.0270270109176636	+1.000001101110101100111101	+1.000001101110101100111110	2
1.149999976158142	1.10999995470047	1.0360358953475952	1.0360360145568848	+1.000010010011100110100110	+1.000010010011100110101000	4
1.159999966621399	1.10999995470047	1.0450448989868164	1.045045018196106	+1.000010111000100000010000	+1.000010111000100000010010	2
1.1699999570846558	1.10999995470047	1.0540539026260376	1.0540540218353271	+1.000011011101011001111010	+1.000011011101011001111100	3
1.1799999475479126	1.10999995470047	1.0630629062652588	1.0630630254745483	+1.000100000010010011100100	+1.000100000010010011100110	2
1.1899999976158142	1.10999995470047	1.0720720291137695	1.0720720291137695	+1.000100100111001101010000	+1.000100100111001101010000	1
1.199999988079071	1.10999995470047	1.081080973148346	1.0810810327529907	+1.000101001100000110111001	+1.000101001100000110111010	2
1.2099999785423279	1.10999995470047	1.0900899767875671	1.090090036392212	+1.000101110001000000100011	+1.000101110001000000100100	3
1.2199999690055847	1.10999995470047	1.0990989804267883	1.099099040031433	+1.000110010101111010001101	+1.000110010101111010001110	2
1.2299999594688416	1.10999995470047	1.1081079840660095	1.108108103275299	+1.000110111010110011110111	+1.000110111010110011111001	4
1.2399999499320984	1.10999995470047	1.1171169877052307	1.1171171069145203	+1.000111011111101101100001	+1.000111011111101101100011	2
1.25	1.10999995470047	1.1261260509490967	1.1261261105537415	+1.001000000100100111001100	+1.001000000100100111001101	1
1.2599999904632568	1.10999995470047	1.1351350545883179	1.1351351141929626	+1.001000101001100000110110	+1.001000101001100000110111	1
1.2699999809265137	1.10999995470047	1.144144058227539	1.1441441178321838	+1.001001001110011010100000	+1.001001001110011010100001	1
1.2799999713897705	1.10999995470047	1.1531530618667603	1.153153121471405	+1.001001110011010100001010	+1.001001110011010100001011	1
1.2899999618530273	1.10999995470047	1.1621620655059814	1.1621621251106262	+1.001010011000001101110100	+1.001010011000001101110101	1
1.2999999523162842	1.10999995470047	1.1711710691452026	1.1711711287498474	+1.001010111101000111011110	+1.001010111101000111011111	1
1.309999942779541	1.10999995470047	1.1801800727844238	1.1801801323890686	+1.001011100010000001001000	+1.001011100010000001001001	1
1.3199999928474426	1.10999995470047	1.1891891360282898	1.1891891360282898	+1.001100000110111010110011	+1.001100000110111010110011	1
1.3299999833106995	1.10999995470047	1.198198139667511	1.198198139667511	+1.001100101011110100011101	+1.001100101011110100011101	1
1.3399999737739563	1.10999995470047	1.2072071433067322	1.207207202911377	+1.001101010000101110000111	+1.001101010000101110001000	4
1.3499999642372131	1.10999995470047	1.2162160873413086	1.2162162065505981	+1.001101110101100111110000	+1.001101110101100111110010	2
1.35999995470047	1.10999995470047	1.2252250909805298	1.2252252101898193	+1.001110011010100001011010	+1.001110011010100001011100	3
1.3699999451637268	1.10999995470047	1.234234094619751	1.2342342138290405	+1.001110111111011011000100	+1.001110111111011011000110	2
1.3799999952316284	1.10999995470047	1.243243157863617	1.2432432174682617	+1.001111100100010100101111	+1.001111100100010100110000	5
1.3899999856948853	1.10999995470047	1.2522521615028381	1.252252221107483	+1.010000001001001110011001	+1.010000001001001110011010	2
1.399999976158142	1.10999995470047	1.2612611651420593	1.261261224746704	+1.010000101110001000000011	+1.010000101110001000000100	3
1.409999966621399	1.10999995470047	1.2702701687812805	1.2702702283859253	+1.010001010011000001101101	+1.010001010011000001101110	2
1.4199999570846558	1.10999995470047	1.2792791724205017	1.2792792320251465	+1.010001110111111011010111	+1.010001110111111011011000	4
1.4299999475479126	1.10999995470047	1.288288176059723	1.2882882356643677	+1.010010011100110101000001	+1.010010011100110101000010	2
1.4399999976158142	1.10999995470047	1.2972972393035889	1.2972972393035889	+1.010011000001101110101100	+1.010011000001101110101100	1
1.449999988079071	1.10999995470047	1.30630624294281	1.3063063025474548	+1.010011100110101000010110	+1.010011100110101000010111	1
1.4599999785423279	1.10999995470047	1.3153152465820312	1.315315306186676	+1.010100001011100010000000	+1.010100001011100010000001	1
1.4699999690055847	1.10999995470047	1.3243242502212524	1.3243243098258972	+1.010100110000011011101010	+1.010100110000011011101011	1
1.4799999594688416	1.10999995470047	1.3333332538604736	1.3333333134651184	+1.010101010101010101010100	+1.010101010101010101010101	1
1.4899999499320984	1.10999995470047	1.3423422574996948	1.3423423171043396	+1.010101111010001110111110	+1.010101111010001110111111	1
1.5	1.10999995470047	1.3513513207435608	1.3513513207435608	+1.010110011111001000101001	+1.010110011111001000101001	1
1.5099999904632568	1.10999995470047	1.360360324382782	1.360360324382782	+1.010111000100000010010011	+1.010111000100000010010011	1
1.5199999809265137	1.10999995470047	1.3693693280220032	1.3693693280220032	+1.010111101000111011111101	+1.010111101000111011111101	1
1.5299999713897705	1.10999995470047	1.3783783316612244	1.3783783316612244	+1.011000001101110101100111	+1.011000001101110101100111	1
1.5399999618530273	1.10999995470047	1.3873873353004456	1.3873873353004456	+1.011000110010101111010001	+1.011000110010101111010001	1
1.5499999523162842	1.10999995470047	1.396396279335022	1.3963963389396667	+1.011001010111101000111010	+1.011001010111101000111011	1
1.559999942779541	1.10999995470047	1.4054052829742432	1.4054054021835327	+1.011001111100100010100100	+1.011001111100100010100110	2
1.5699999928474426	1.10999995470047	1.4144143462181091	1.414414405822754	+1.011010100001011100001111	+1.011010100001011100010000	5
1.5799999833106995	1.10999995470047	1.4234233498573303	1.423423409461975	+1.011011000110010101111001	+1.011011000110010101111010	2
1.5899999737739563	1.10999995470047	1.4324323534965515	1.4324324131011963	+1.011011101011001111100011	+1.011011101011001111100100	3
1.5999999642372131	1.10999995470047	1.4414413571357727	1.4414414167404175	+1.011100010000001001001101	+1.011100010000001001001110	2
1.60999995470047	1.10999995470047	1.450450360774994	1.4504504203796387	+1.011100110101000010110111	+1.011100110101000010111000	4
1.6199999451637268	1.10999995470047	1.459459364414215	1.4594594240188599	+1.011101011001111100100001	+1.011101011001111100100010	2
1.6299999952316284	1.10999995470047	1.468468427658081	1.468468427658081	+1.011101111110110110001100	+1.011101111110110110001100	1
1.6399999856948853	1.10999995470047	1.4774774312973022	1.4774774312973022	+1.011110100011101111110110	+1.011110100011101111110110	1
1.649999976158142	1.10999995470047	1.4864864349365234	1.4864864349365234	+1.011111001000101001100000	+1.011111001000101001100000	1
1.659999966621399	1.10999995470047	1.4954954385757446	1.4954954385757446	+1.011111101101100011001010	+1.011111101101100011001010	1
1.6699999570846558	1.10999995470047	1.5045044422149658	1.5045045018196106	+1.100000010010011100110100	+1.100000010010011100110101	1
